order_id,order_date,city,restaurant_name,food_category,item_name,quantity,unit_price,discount,delivery_fee,gst,total_sales,delivery_time_min,payment_method,order_status,customer_rating,delivery_partner
700182,1/10/2026,Jaipur,Food Fiesta,Burger,Cheese Burger,5,311.82,22.09,21.31,76.85,1635.17,63,UPI,Cancelled,,Rahul
700183,3/19/2026,Mumbai,Spice Hub,Chinese,Fried Rice,3,216.23,56.63,30.55,29.6,652.21,60,Cash,Delivered,4.6,Amit
700184,11/15/2025,Vadodara,Food Fiesta,Burger,Cheese Burger,4,118.33,16.49,29.33,22.84,509,15,Cash,Delivered,4.3,Karan
700185,3/6/2025,Pune,Pizza Corner,Biryani,Veg Biryani,1,307.88,1.27,46.15,15.33,368.09,38,Card,Delivered,3.2,Amit
700186,5/31/2025,Ahmedabad,Chinese Wok,Pizza,Margherita,2,385.68,64.72,42.46,35.33,784.43,62,Card,Delivered,4.5,Ravi
700187,4/18/2026,Gandhinagar,Pizza Corner,Chinese,Fried Rice,4,305.12,23.78,27.09,59.84,1283.63,24,Cash,Delivered,3.4,Rahul
700188,2/8/2025,Rajkot,Food Fiesta,Biryani,Veg Biryani,3,366.5,36.41,55.65,53.15,1171.89,59,Card,Delivered,3.2,Karan
700189,11/3/2025,Gandhinagar,Pizza Corner,Chinese,Fried Rice,1,128.47,70.11,51.6,2.92,112.88,40,Cash,Delivered,4.9,Priya
700190,4/15/2025,Pune,Chinese Wok,Biryani,Hyderabadi Veg,5,143.85,12.37,49.45,35.34,791.67,57,Cash,Delivered,3.1,Vikas
700191,12/27/2025,Pune,Biryani Express,South Indian,Masala Dosa,3,130.84,0.48,34.95,19.6,446.59,64,Cash,Delivered,4.1,Priya
700192,12/16/2025,Gandhinagar,Food Fiesta,South Indian,Uttapam,2,322.48,1.13,23.61,32.19,699.63,72,Wallet,Delivered,3.7,Ravi
700193,11/19/2025,Rajkot,South Treat,Burger,Cheese Burger,2,153.62,28.66,20.33,13.93,312.84,57,Wallet,Cancelled,,Priya
700194,4/12/2025,Pune,Burger House,South Indian,Masala Dosa,2,345.07,15.8,28.02,33.72,736.08,44,Wallet,Cancelled,,Ravi
700195,7/3/2025,Rajkot,Chinese Wok,Biryani,Veg Biryani,5,197.91,51.86,27.03,46.88,1011.6,15,UPI,Delivered,4.1,Ravi
700196,12/19/2025,Rajkot,Burger House,Chinese,Manchurian,5,346.02,1.79,27.74,86.42,1842.47,56,Cash,Delivered,3.9,Vikas
700197,6/15/2026,Gandhinagar,Food Fiesta,South Indian,Masala Dosa,5,232.86,78.2,43.72,54.31,1184.13,19,Cash,Delivered,3.5,Karan
700198,4/21/2026,Rajkot,Biryani Express,North Indian,Paneer Butter Masala,1,164.07,68.04,41.84,4.8,142.67,20,Cash,Delivered,4.3,Amit
700199,2/16/2026,Jaipur,Spice Hub,Biryani,Veg Biryani,4,328.12,33.9,25.21,63.93,1367.72,25,Cash,Delivered,3.8,Priya
700200,4/25/2025,Rajkot,Food Fiesta,Biryani,Hyderabadi Veg,5,343.14,50.99,27.46,83.24,1775.41,29,Cash,Delivered,3.6,Karan
700201,4/27/2026,Jaipur,Spice Hub,North Indian,Dal Makhani,1,314.22,30.27,37.46,14.2,335.61,33,UPI,Delivered,4.4,Neha
700202,4/4/2025,Jaipur,Chinese Wok,Burger,Cheese Burger,1,95.14,46.13,31.23,2.45,82.69,25,UPI,Delivered,4.4,Ravi
700203,2/5/2025,Vadodara,South Treat,North Indian,Paneer Butter Masala,4,292.12,30.96,39.36,56.88,1233.76,65,Card,Delivered,3.1,Karan
700204,4/5/2026,Jaipur,Biryani Express,Dessert,Gulab Jamun,3,244.96,30.87,46.86,35.2,786.07,69,UPI,Cancelled,,Rahul
700205,11/10/2025,Gandhinagar,Spice Hub,South Indian,Uttapam,2,235.22,0.88,31.41,23.48,524.45,62,UPI,Cancelled,,Amit
700206,4/25/2026,Gandhinagar,Spice Hub,North Indian,Paneer Butter Masala,5,218.87,17.44,45.46,53.85,1176.22,43,UPI,Delivered,4.1,Priya
700207,11/27/2025,Gandhinagar,Burger House,South Indian,Masala Dosa,4,322.28,41.01,49.25,62.41,1359.77,33,Cash,Delivered,4.2,Amit
700208,2/22/2026,Jaipur,Burger House,North Indian,Dal Makhani,1,309.21,63.63,53.54,12.28,311.4,23,Wallet,Cancelled,,Ravi
700209,6/10/2026,Ahmedabad,Food Fiesta,South Indian,Idli,3,213.86,25.43,41.89,30.81,688.85,59,Card,Delivered,4.7,Karan
700210,8/11/2025,Jaipur,South Treat,Biryani,Hyderabadi Veg,1,312.78,55.17,33.89,12.88,304.38,47,Wallet,Delivered,3.3,Amit
700211,9/5/2025,Vadodara,Spice Hub,North Indian,Naan Combo,5,198.86,5,58.04,49.47,1096.81,30,Card,Delivered,4.9,Priya
700212,5/17/2026,Jaipur,Spice Hub,Chinese,Fried Rice,3,220.21,18.31,46.58,32.12,721.02,25,Wallet,Cancelled,,Priya
700213,8/4/2025,Pune,Biryani Express,Burger,Paneer Burger,5,127.69,62.47,48.34,28.8,653.12,27,Wallet,Delivered,4,Suresh
700214,1/14/2025,Ahmedabad,Burger House,North Indian,Paneer Butter Masala,5,107.65,62.07,23.76,23.81,523.75,41,Cash,Delivered,4.5,Karan
700215,3/7/2025,Gandhinagar,Biryani Express,South Indian,Uttapam,5,93.19,66.34,21.56,19.98,441.15,49,UPI,Delivered,4.3,Vikas
700216,4/18/2025,Jaipur,Biryani Express,Pizza,Veg Supreme,5,209.79,31.81,44.64,50.86,1112.64,32,UPI,Delivered,4.4,Suresh
700217,6/17/2026,Gandhinagar,South Treat,Biryani,Paneer Biryani,4,267.73,49.51,46.92,51.07,1119.4,40,Cash,Cancelled,,Vikas
700218,5/27/2026,Jaipur,Burger House,South Indian,Idli,2,337.99,69.87,26.2,30.31,662.62,58,Card,Delivered,3.2,Rahul
700219,5/8/2026,Gandhinagar,Burger House,South Indian,Uttapam,1,302.68,28.48,23.59,13.71,311.5,43,Wallet,Delivered,4,Suresh
700220,6/25/2025,Rajkot,Burger House,South Indian,Uttapam,3,282.62,60.36,25.27,39.38,852.15,58,Wallet,Delivered,3.3,Karan
700221,11/10/2025,Ahmedabad,Urban Tadka,Pizza,Margherita,1,239.63,6.14,49.03,11.67,294.19,46,Card,Delivered,3.3,Rahul
700222,1/8/2025,Vadodara,Chinese Wok,Dessert,Ice Cream,1,273.22,4.38,50.35,13.44,332.63,33,UPI,Cancelled,,Ravi
700223,4/30/2025,Rajkot,Chinese Wok,North Indian,Dal Makhani,5,94.5,45.16,49.42,21.37,498.13,52,UPI,Delivered,4.3,Priya
700224,9/28/2025,Jaipur,Chinese Wok,Pizza,Margherita,5,167.53,78.36,29.27,37.96,826.52,18,Cash,Delivered,3.6,Karan
700225,6/1/2026,Mumbai,Spice Hub,North Indian,Paneer Butter Masala,1,278.68,46.3,41.71,11.62,285.71,19,Cash,Cancelled,,Priya
700226,12/8/2025,Gandhinagar,Burger House,Burger,Cheese Burger,3,391.77,33.63,26.49,57.08,1225.25,26,UPI,Delivered,3.9,Vikas
700227,12/27/2025,Mumbai,South Treat,South Indian,Uttapam,4,84.4,38.84,52.4,14.94,366.1,58,Cash,Delivered,3.3,Vikas
700228,1/14/2025,Mumbai,South Treat,Biryani,Veg Biryani,3,119.8,38.01,32.72,16.07,370.18,43,UPI,Cancelled,,Rahul
700229,5/21/2025,Surat,Biryani Express,South Indian,Masala Dosa,5,245.88,61.86,51.99,58.38,1277.91,40,Card,Delivered,3.7,Vikas
700230,7/25/2025,Pune,South Treat,Burger,Cheese Burger,4,398.31,61.35,36.01,76.59,1644.49,53,Card,Delivered,4.3,Neha
700231,2/27/2026,Vadodara,Spice Hub,Burger,Cheese Burger,1,193.64,40.31,48.39,7.67,209.39,49,Card,Delivered,3.8,Neha
700232,2/17/2026,Pune,Urban Tadka,Biryani,Paneer Biryani,5,80.96,50.09,52.59,17.74,425.04,40,UPI,Cancelled,,Amit
700233,5/16/2026,Mumbai,South Treat,South Indian,Uttapam,2,307.09,11.27,29.54,30.15,662.6,69,UPI,Delivered,3.5,Priya
700234,8/17/2025,Rajkot,Spice Hub,Beverages,Cold Coffee,5,195.29,54.95,48.73,46.07,1016.3,39,Card,Delivered,3.4,Priya
700235,2/24/2026,Ahmedabad,Biryani Express,Chinese,Fried Rice,4,316.4,59.95,46.03,60.28,1311.96,29,Wallet,Delivered,4.5,Amit
700236,11/6/2025,Rajkot,South Treat,Burger,Paneer Burger,2,96.94,63.69,42.81,6.51,179.51,31,Cash,Delivered,4.4,Rahul
700237,6/9/2026,Ahmedabad,Food Fiesta,Pizza,Farmhouse,2,163.71,24.99,40.22,15.12,357.77,27,Card,Delivered,4.8,Suresh
700238,4/3/2025,Ahmedabad,Pizza Corner,Beverages,Lassi,3,265.28,1.35,59.89,39.72,894.1,34,Wallet,Delivered,3.1,Neha
700239,3/6/2026,Rajkot,Chinese Wok,Chinese,Noodles,1,181.01,23.25,36.8,7.89,202.45,18,Wallet,Delivered,3.4,Karan
700240,2/28/2025,Vadodara,Pizza Corner,Burger,Paneer Burger,2,361.64,67.13,31.73,32.81,720.69,61,Cash,Delivered,4.5,Neha
700241,2/1/2026,Surat,Chinese Wok,Pizza,Veg Supreme,3,357.59,59.93,51.51,50.64,1114.99,57,Card,Delivered,3.5,Suresh
700242,7/2/2025,Gandhinagar,Food Fiesta,Dessert,Gulab Jamun,5,90.7,52.68,25.61,20.04,446.47,61,Card,Delivered,3.9,Vikas
700243,6/22/2025,Surat,Biryani Express,Pizza,Margherita,2,342.12,33.13,48.16,32.56,731.83,38,Cash,Delivered,3.9,Karan
700244,4/5/2026,Surat,Spice Hub,Chinese,Fried Rice,1,156.05,56.06,32.23,5,137.22,75,UPI,Delivered,4.9,Rahul
700245,1/9/2025,Mumbai,Spice Hub,Pizza,Veg Supreme,4,386.44,67.23,20.11,73.93,1572.57,25,Card,Delivered,3.2,Vikas
700246,10/17/2025,Ahmedabad,Biryani Express,Chinese,Manchurian,3,172.11,62.29,55.08,22.7,531.82,23,Wallet,Delivered,4.5,Ravi
700247,4/16/2026,Rajkot,Chinese Wok,Pizza,Farmhouse,2,357.77,39.93,39.45,33.78,748.84,50,Wallet,Delivered,4.1,Rahul
700248,3/9/2025,Ahmedabad,Food Fiesta,Biryani,Veg Biryani,4,357.59,59.58,43.23,68.54,1482.55,35,Card,Delivered,4,Karan
700249,3/25/2026,Mumbai,Biryani Express,South Indian,Uttapam,4,227.09,39.56,24.62,43.44,936.86,58,Cash,Delivered,3.4,Priya
700250,3/16/2026,Surat,Food Fiesta,Biryani,Paneer Biryani,3,262.68,46.7,56.47,37.07,834.88,57,Cash,Delivered,4.1,Amit
700251,6/20/2026,Pune,Biryani Express,Biryani,Hyderabadi Veg,4,341.95,56.61,43.96,65.56,1420.71,56,Cash,Cancelled,,Vikas
700252,7/9/2025,Vadodara,Chinese Wok,North Indian,Dal Makhani,1,80.35,0.25,36.15,4,120.25,58,Card,Delivered,4.9,Rahul
700253,11/17/2025,Mumbai,Pizza Corner,South Indian,Uttapam,2,389.41,39.15,39.99,36.98,816.64,74,Card,Delivered,4,Amit
700254,5/16/2026,Pune,South Treat,Biryani,Veg Biryani,4,170.19,50.11,34.11,31.53,696.29,55,Wallet,Delivered,4.1,Neha
700255,10/24/2025,Surat,Burger House,North Indian,Dal Makhani,5,394.02,46.79,43.6,96.17,2063.08,16,UPI,Cancelled,,Priya
700256,11/26/2025,Mumbai,Biryani Express,Biryani,Veg Biryani,3,261.03,74.76,33.56,35.42,777.31,24,Cash,Delivered,4,Neha
700257,1/6/2026,Vadodara,Burger House,Pizza,Veg Supreme,4,96.88,61.08,31.59,16.32,374.35,64,UPI,Delivered,3.4,Ravi
700258,8/11/2025,Jaipur,Pizza Corner,Beverages,Fresh Juice,1,305.25,25.88,34.63,13.97,327.97,52,Card,Delivered,4.7,Amit
700259,5/20/2025,Ahmedabad,Burger House,Chinese,Manchurian,1,106.07,9.86,27.92,4.81,128.94,24,UPI,Delivered,4.8,Neha
700260,5/23/2025,Mumbai,Pizza Corner,Burger,Veg Burger,3,297.29,22.81,33.29,43.45,945.8,25,Card,Cancelled,,Karan
700261,3/1/2025,Vadodara,Urban Tadka,Biryani,Paneer Biryani,1,252.16,74.93,21.83,8.86,207.92,73,UPI,Cancelled,,Rahul
700262,4/4/2025,Surat,Urban Tadka,Chinese,Manchurian,4,264.62,61.96,42.31,49.83,1088.66,75,UPI,Delivered,3.9,Karan
700263,3/23/2026,Gandhinagar,Spice Hub,Chinese,Manchurian,2,212.47,41.36,31.37,19.18,434.13,75,Card,Delivered,3.6,Ravi
700264,11/30/2025,Pune,Urban Tadka,Beverages,Lassi,3,177.7,33.73,40.04,24.97,564.38,52,Wallet,Delivered,3.6,Ravi
700265,7/3/2025,Jaipur,Burger House,Pizza,Veg Supreme,4,379.59,71.22,37.88,72.36,1557.38,70,Card,Delivered,4.8,Neha
700266,6/21/2025,Ahmedabad,Urban Tadka,Pizza,Veg Supreme,5,157.47,28.28,57.58,37.95,854.6,66,Card,Delivered,4.1,Suresh
700267,4/19/2025,Mumbai,Pizza Corner,Burger,Cheese Burger,3,165.88,63.27,47.9,21.72,503.99,75,Card,Delivered,3.8,Rahul
700268,6/13/2025,Mumbai,Spice Hub,Pizza,Veg Supreme,3,318.39,78.47,26,43.84,946.54,29,Card,Delivered,4.3,Priya
700269,2/16/2025,Surat,Spice Hub,Chinese,Fried Rice,3,362.71,59.72,33.03,51.42,1112.86,55,Wallet,Cancelled,,Neha
700270,2/3/2026,Surat,Pizza Corner,North Indian,Paneer Butter Masala,5,274.42,46.22,28.66,66.29,1420.83,36,Wallet,Cancelled,,Amit
700271,6/4/2025,Vadodara,Burger House,Pizza,Margherita,5,137.76,24.82,31.2,33.2,728.38,37,Cash,Cancelled,,Rahul
700272,1/3/2026,Pune,Urban Tadka,Dessert,Gulab Jamun,1,248.36,43.93,40.99,10.22,255.64,61,Cash,Delivered,4.8,Ravi
700273,6/14/2026,Surat,South Treat,Chinese,Noodles,5,306.64,5.85,55.63,76.37,1659.35,37,Wallet,Delivered,4.7,Suresh
700274,5/20/2025,Jaipur,Urban Tadka,Pizza,Farmhouse,3,350.12,9.99,33.42,52.02,1125.81,58,Cash,Cancelled,,Priya
700275,4/3/2026,Gandhinagar,Food Fiesta,Burger,Paneer Burger,1,243.86,57.84,26.2,9.3,221.52,28,Card,Delivered,3.4,Vikas
700276,12/1/2025,Surat,Burger House,Pizza,Margherita,1,235.05,35.89,39.97,9.96,249.09,62,Cash,Cancelled,,Neha
700277,12/7/2025,Gandhinagar,Pizza Corner,Chinese,Manchurian,2,343.73,60.6,27.53,31.34,685.73,68,Card,Delivered,3.8,Amit
700278,3/9/2025,Surat,Biryani Express,Pizza,Veg Supreme,5,374.84,56.82,24.45,90.87,1932.7,36,Cash,Delivered,3.5,Suresh
700279,4/5/2025,Vadodara,South Treat,Dessert,Brownie,2,387.61,73.25,40.16,35.1,777.23,61,Wallet,Delivered,3,Rahul
700280,4/6/2025,Jaipur,Spice Hub,Burger,Veg Burger,4,369.37,56.56,52.04,71.05,1544.01,57,Cash,Delivered,3.1,Priya
700281,10/11/2025,Gandhinagar,Food Fiesta,Beverages,Cold Coffee,3,371.73,69.36,43.2,52.29,1141.32,35,Card,Delivered,3.3,Vikas
700282,8/30/2025,Rajkot,Biryani Express,Biryani,Veg Biryani,1,279.24,2.94,21.14,13.82,311.26,18,UPI,Delivered,4.4,Amit
700283,2/21/2025,Jaipur,South Treat,North Indian,Naan Combo,1,203.19,2.63,39.9,10.03,250.49,21,Card,Delivered,3.6,Neha
700284,3/25/2026,Jaipur,Biryani Express,South Indian,Masala Dosa,1,207.74,78.64,57.14,6.46,192.7,40,Wallet,Delivered,4.1,Amit
700285,12/22/2025,Rajkot,Biryani Express,Pizza,Margherita,5,330.03,79.81,31.29,78.52,1680.15,51,Wallet,Delivered,3.3,Ravi
700286,8/18/2025,Pune,Pizza Corner,North Indian,Naan Combo,2,255.48,69.42,42.69,22.08,506.31,66,Card,Delivered,3.9,Karan
700287,6/10/2025,Mumbai,Spice Hub,Pizza,Margherita,5,374.2,29.14,52.15,92.09,1986.1,32,Card,Cancelled,,Suresh
700288,2/26/2026,Vadodara,Biryani Express,Biryani,Veg Biryani,5,152.5,51.46,33.31,35.55,779.9,75,Wallet,Delivered,4.7,Karan
700289,4/1/2025,Vadodara,Pizza Corner,Chinese,Fried Rice,3,359.47,35.1,32.2,52.17,1127.68,38,Cash,Delivered,4.6,Rahul
700290,11/27/2025,Rajkot,South Treat,Burger,Paneer Burger,4,303.49,69.09,23.26,57.24,1225.37,53,Card,Cancelled,,Neha
700291,9/9/2025,Rajkot,Burger House,Burger,Veg Burger,4,259.16,79.49,56.37,47.86,1061.38,34,Card,Delivered,4.8,Suresh
700292,2/28/2025,Jaipur,Chinese Wok,Pizza,Margherita,3,84.91,6.6,21.98,12.41,282.52,64,Card,Cancelled,,Vikas
700293,4/11/2025,Gandhinagar,Pizza Corner,Chinese,Fried Rice,1,330.29,17.93,41.57,15.62,369.55,42,Wallet,Delivered,3.1,Karan
700294,3/23/2025,Surat,Pizza Corner,South Indian,Masala Dosa,5,377.71,27.75,43.48,93.04,1997.32,67,Wallet,Delivered,4.4,Neha
700295,10/24/2025,Gandhinagar,Chinese Wok,Dessert,Ice Cream,5,190.33,71.49,59.3,44.01,983.47,72,Wallet,Delivered,4.2,Vikas
700296,1/2/2025,Mumbai,Pizza Corner,Biryani,Veg Biryani,4,138.42,5.44,21.4,27.41,597.05,35,Wallet,Delivered,4.1,Vikas
700297,10/21/2025,Mumbai,Spice Hub,Burger,Paneer Burger,2,156.82,34.93,44.72,13.94,337.37,44,Card,Cancelled,,Neha
700298,12/24/2025,Pune,Urban Tadka,Beverages,Lassi,3,361.75,38.28,48.07,52.35,1147.39,50,Card,Delivered,4.6,Rahul
700299,11/29/2025,Gandhinagar,Burger House,Pizza,Farmhouse,2,155.78,74.09,57.86,11.87,307.2,27,Card,Delivered,4.2,Vikas
700300,11/5/2025,Gandhinagar,Urban Tadka,Dessert,Ice Cream,4,255.34,19.49,24.53,50.09,1076.49,48,Cash,Delivered,3.4,Amit
700301,6/20/2026,Mumbai,Chinese Wok,Chinese,Noodles,1,195.11,27.44,27.77,8.38,203.82,32,Cash,Cancelled,,Priya
700302,9/24/2025,Surat,Burger House,North Indian,Naan Combo,1,390.74,49.57,36.47,17.06,394.7,29,Wallet,Cancelled,,Rahul
700303,5/11/2025,Jaipur,Spice Hub,North Indian,Paneer Butter Masala,5,168.41,33.95,52.56,40.41,901.07,54,UPI,Delivered,4.3,Priya
700304,12/27/2025,Pune,Food Fiesta,North Indian,Paneer Butter Masala,2,209.81,56.12,34.48,18.18,416.16,27,UPI,Cancelled,,Rahul
700305,1/31/2026,Rajkot,Chinese Wok,Burger,Veg Burger,3,324.7,51.01,42.55,46.15,1011.79,34,Card,Delivered,3.7,Neha
700306,12/26/2025,Jaipur,Food Fiesta,Beverages,Lassi,4,233.56,27.19,51.36,45.35,1003.76,60,Wallet,Cancelled,,Karan
700307,10/20/2025,Rajkot,Food Fiesta,Burger,Cheese Burger,3,257.54,45.61,30.36,36.35,793.72,51,Wallet,Delivered,3.4,Priya
700308,5/25/2025,Surat,Burger House,Chinese,Noodles,1,379.26,60.9,54.55,15.92,388.83,31,Cash,Delivered,3.4,Ravi
700309,1/6/2025,Gandhinagar,Urban Tadka,Chinese,Noodles,2,176.1,20.12,44.49,16.6,393.17,73,Cash,Delivered,3.7,Karan
700310,10/22/2025,Ahmedabad,Food Fiesta,Chinese,Noodles,1,323.92,18.11,26.33,15.29,347.43,55,Wallet,Delivered,4.4,Neha
700311,12/27/2025,Surat,Urban Tadka,Dessert,Brownie,1,305.67,35.09,33.24,13.53,317.35,62,Wallet,Cancelled,,Rahul
700312,4/18/2026,Gandhinagar,South Treat,Biryani,Hyderabadi Veg,3,161.57,37.27,41.33,22.37,511.14,19,Card,Cancelled,,Suresh
700313,2/17/2025,Pune,Pizza Corner,Chinese,Noodles,2,143.04,31.32,29.81,12.74,297.31,30,Wallet,Delivered,4.1,Vikas
700314,2/21/2026,Surat,Food Fiesta,Pizza,Farmhouse,4,179.55,41.96,45.21,33.81,755.26,20,Cash,Cancelled,,Priya
700315,8/8/2025,Vadodara,Biryani Express,Burger,Paneer Burger,1,179.85,27.1,50.86,7.64,211.25,43,Wallet,Cancelled,,Vikas
700316,4/5/2025,Ahmedabad,Spice Hub,South Indian,Idli,1,392.07,76.84,27.41,15.76,358.4,20,Card,Delivered,3.7,Amit
700317,5/24/2025,Gandhinagar,Burger House,Chinese,Noodles,4,205.35,79.44,37.52,37.1,816.58,51,Card,Delivered,4.7,Vikas
700318,3/6/2026,Vadodara,Pizza Corner,Beverages,Lassi,2,297.68,17.98,22.1,28.87,628.35,33,UPI,Delivered,3.8,Amit
700319,9/3/2025,Vadodara,Chinese Wok,Pizza,Veg Supreme,1,361.76,60.79,24.16,15.05,340.18,61,Wallet,Cancelled,,Vikas
700320,10/13/2025,Surat,Burger House,Dessert,Brownie,3,378.88,25.07,36.97,55.58,1204.12,35,Card,Delivered,4.4,Ravi
700321,9/24/2025,Pune,Pizza Corner,Biryani,Veg Biryani,4,130.01,71.02,57.84,22.45,529.31,32,UPI,Delivered,4.6,Amit
700322,3/31/2026,Gandhinagar,South Treat,Dessert,Ice Cream,4,95.81,22.87,23.82,18.02,402.21,49,Wallet,Delivered,3.6,Amit
700323,1/23/2026,Vadodara,Pizza Corner,Pizza,Veg Supreme,4,156.44,51.94,20.28,28.69,622.79,68,Cash,Delivered,3.1,Amit
700324,12/15/2025,Vadodara,Chinese Wok,Beverages,Fresh Juice,5,348.78,58.83,23.04,84.25,1792.36,61,Card,Delivered,4,Vikas
700325,5/8/2026,Gandhinagar,Food Fiesta,Dessert,Ice Cream,5,166.76,27.93,30.35,40.29,876.51,31,Card,Cancelled,,Vikas
700326,1/12/2025,Vadodara,South Treat,Pizza,Farmhouse,3,205.89,29.76,56.87,29.4,674.18,44,Cash,Cancelled,,Karan
700327,1/18/2026,Rajkot,Spice Hub,North Indian,Paneer Butter Masala,4,122.55,61.86,23.62,21.42,473.38,36,Card,Delivered,3.9,Priya
700328,9/10/2025,Jaipur,Food Fiesta,Biryani,Veg Biryani,3,146.37,55.75,45.79,19.17,448.32,37,Wallet,Delivered,4.6,Amit
700329,7/16/2025,Pune,South Treat,North Indian,Naan Combo,2,229.61,26.47,49.14,21.64,503.53,46,Cash,Delivered,4.7,Ravi
700330,6/7/2025,Vadodara,Biryani Express,Chinese,Manchurian,2,336.24,36.94,52.44,31.78,719.76,22,Wallet,Delivered,4,Priya
700331,2/16/2025,Surat,Burger House,South Indian,Idli,5,342.92,78.58,44.93,81.8,1762.75,28,Wallet,Delivered,4.2,Ravi
700332,8/10/2025,Mumbai,Spice Hub,Chinese,Noodles,1,229.74,76.43,57.21,7.67,218.19,42,Card,Cancelled,,Neha
700333,5/1/2025,Vadodara,Chinese Wok,South Indian,Uttapam,3,149.81,69.42,51.35,19,450.36,49,Wallet,Delivered,4.2,Ravi
700334,5/15/2025,Surat,Food Fiesta,Chinese,Fried Rice,2,303.06,32.42,29.63,28.69,632.02,66,Card,Delivered,4,Neha
700335,2/27/2026,Pune,Spice Hub,Biryani,Veg Biryani,3,215.29,54.91,20.56,29.55,641.07,62,Wallet,Delivered,3.7,Ravi
700336,2/4/2025,Mumbai,South Treat,Burger,Veg Burger,3,244.28,4.68,29.09,36.41,793.66,20,UPI,Cancelled,,Rahul
700337,9/6/2025,Vadodara,Chinese Wok,South Indian,Idli,4,304.78,5.73,41.15,60.67,1315.21,44,UPI,Delivered,3.2,Priya
700338,11/28/2025,Mumbai,Food Fiesta,Pizza,Farmhouse,5,92.87,63.66,41.55,20.03,462.27,21,Card,Delivered,3.1,Vikas
700339,3/7/2026,Surat,Burger House,North Indian,Paneer Butter Masala,2,177.62,25.25,20.21,16.5,366.7,32,Wallet,Delivered,3.2,Priya
700340,5/8/2026,Pune,Burger House,Dessert,Gulab Jamun,5,200.04,1.27,42.04,49.95,1090.92,15,Wallet,Delivered,4.4,Ravi
700341,5/11/2025,Surat,Chinese Wok,North Indian,Paneer Butter Masala,4,374.15,13.02,57.27,74.18,1615.03,72,UPI,Cancelled,,Neha
700342,7/23/2025,Ahmedabad,Urban Tadka,Dessert,Gulab Jamun,1,258.76,54.19,27.71,10.23,242.51,15,Wallet,Cancelled,,Neha
700343,5/3/2025,Gandhinagar,Spice Hub,Dessert,Gulab Jamun,4,214.89,38.71,58.04,41.04,919.93,72,Cash,Delivered,3.8,Amit
700344,2/16/2026,Mumbai,South Treat,Dessert,Brownie,5,367.43,21.05,28.46,90.81,1935.37,22,UPI,Delivered,4.3,Karan
700345,10/23/2025,Surat,Chinese Wok,Pizza,Farmhouse,5,314.19,50.26,27.96,76.03,1624.68,75,Cash,Delivered,4.1,Ravi
700346,7/25/2025,Mumbai,Food Fiesta,Burger,Veg Burger,2,122.13,29.04,31.9,10.76,257.88,68,Wallet,Delivered,4.4,Priya
700347,11/8/2025,Vadodara,Biryani Express,Biryani,Veg Biryani,2,306.26,70.48,33.45,27.1,602.59,33,Wallet,Delivered,4.4,Suresh
700348,4/29/2025,Ahmedabad,Biryani Express,Biryani,Paneer Biryani,1,246.16,6.32,51.84,11.99,303.67,36,Wallet,Delivered,4.2,Vikas
700349,5/17/2026,Vadodara,Spice Hub,Biryani,Paneer Biryani,4,191.1,10.85,27.91,37.68,819.14,68,Cash,Delivered,4.1,Neha
700350,4/14/2025,Ahmedabad,Food Fiesta,North Indian,Paneer Butter Masala,1,174.51,20.66,41.96,7.69,203.5,39,Wallet,Cancelled,,Karan
700351,4/10/2026,Pune,South Treat,Biryani,Veg Biryani,3,327.66,19.06,53.29,48.2,1065.41,29,Cash,Delivered,3.3,Rahul
700352,5/8/2026,Rajkot,Food Fiesta,Chinese,Fried Rice,4,226.94,29.59,50.79,43.91,972.87,31,Card,Cancelled,,Ravi
700353,11/9/2025,Rajkot,Spice Hub,Biryani,Hyderabadi Veg,4,144.23,50.51,33.17,26.32,585.9,64,UPI,Cancelled,,Karan
700354,2/8/2025,Surat,Chinese Wok,Pizza,Margherita,2,327.89,4.76,53.08,32.55,736.65,45,UPI,Delivered,3.9,Priya
700355,4/16/2026,Vadodara,Food Fiesta,Dessert,Gulab Jamun,4,314.59,38.86,56.35,60.98,1336.83,52,Card,Delivered,3.5,Vikas
700356,8/31/2025,Jaipur,South Treat,Beverages,Fresh Juice,2,377.29,4.15,40.29,37.52,828.24,66,Card,Delivered,4.7,Neha
700357,1/27/2026,Gandhinagar,Spice Hub,Beverages,Lassi,2,112.67,1.33,20.29,11.2,255.5,59,Card,Delivered,3.3,Vikas
700358,5/13/2026,Vadodara,Burger House,Burger,Cheese Burger,2,350.66,33.4,53.52,33.4,754.84,65,Cash,Delivered,4.7,Vikas
700359,3/24/2026,Mumbai,South Treat,Dessert,Ice Cream,5,349.07,56.91,22.44,84.42,1795.3,72,UPI,Delivered,3.9,Priya
700360,11/4/2025,Mumbai,Chinese Wok,North Indian,Paneer Butter Masala,3,268.34,44.85,21.03,38.01,819.21,63,Cash,Delivered,4.9,Vikas
700361,5/5/2026,Surat,Spice Hub,Biryani,Paneer Biryani,3,88.38,32.18,47.45,11.65,292.06,51,UPI,Cancelled,,Ravi
700362,9/15/2025,Surat,Burger House,North Indian,Paneer Butter Masala,5,395.21,61.81,37.39,95.71,2047.34,69,Cash,Cancelled,,Karan
700363,10/11/2025,Vadodara,Burger House,Pizza,Margherita,2,189.67,65.51,24.38,15.69,353.9,46,Wallet,Delivered,3.1,Rahul
